actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
2775117,249200,0.964258114374034,1.0832689335394128,3.2425,38.3375,142.0140700000152,422.4933487223736
2780475,249600,0.9512877939529675,1.0225830533781262,3.3,39.7325,144.0311074999906,416.5766759795547
2785603,250000,0.9639235569422777,1.0561622464898597,3.2125,37.9575,139.37942250000313,430.479614019054
2790763,250400,0.943217054263566,0.8998062015503876,3.065,36.7675,140.29208250001074,427.6791600124363
2795799,250800,0.9616759332803813,0.9769658459094519,3.0075,36.16,131.32050750000403,456.8974118531956
2800950,251200,0.9598136284216657,1.0091244418559504,3.1375,37.4875,134.31234500000252,446.71991990013186
2806048,251600,0.9499803844644958,0.9238917222440173,3.0575,36.6325,133.83503249999137,448.3131126374096
2811135,252000,0.9630430509140947,1.0178887359937094,3.08,36.865,133.93369499998167,447.9828619676939
2816459,252400,0.9406461307287753,0.9331329827197595,3.2825,39.0025,140.10459249999374,428.25148647431155
2821511,252800,0.9617973079968329,0.9592240696753761,3.0525,36.6625,135.01878250001,444.3826176554033
2826605,253200,0.9689831173930114,1.1232822928936004,3.24,38.505,137.2342350000143,437.2086892166065
2831806,253600,0.9592386079600077,1.0321092097673525,3.2025,38.0525,141.0170650000125,425.48041969242996
2836889,254000,0.9638009049773756,1.0354121581743065,3.105,37.0775,139.64070749999956,429.6741335258573
2841935,254400,0.9653190646056282,1.0156559651208878,3.0175,35.9425,132.27907749999315,453.5864713752869
2847206,254800,0.9548472775564409,1.0248529690760766,3.2475,38.66,137.93308499999344,434.9935332774066
2852266,255200,0.9632411067193676,1.0280632411067194,3.045,36.5175,132.08327999999747,454.25885850200837
2857349,255600,0.95455439700964,0.9813102498524493,3.0175,36.2075,133.6750675000064,448.8495956809382
2862492,256000,0.9636398988916974,1.0701924946529262,3.165,37.59,136.7808100000024,438.6580252010421
2867741,256400,0.9630405791579348,1.0925890645837302,3.275,38.76,140.37480750000105,427.42712220637986
2872823,256800,0.9687131050767415,1.0869736324281778,3.11,36.6125,136.82562750000506,438.5143419130147
2878060,257200,0.9606645025778118,1.0674050028642352,3.235,38.2175,140.86189750000835,425.94911090130984
2882886,257600,0.9676750932449233,0.9927476170741815,2.8125,33.415,135.4889149999991,442.840656004961
2888145,258000,0.9613995056094314,1.065791975660772,3.2825,39.1575,143.61330250002445,417.7885958718189
2893414,258400,0.9664072879104194,1.1024862402732967,3.2975,39.38,139.7233825000003,429.41989326661104
2898596,258800,0.9540717869548437,0.9619837900424546,3.12,36.8425,138.5064900000021,433.1926973241405
2903934,259200,0.9537279880104909,1.0251030348445112,3.2825,38.96,143.06701000001283,419.3838957003059
2909231,259600,0.968472720407778,1.1476307343779497,3.37,40.3925,142.7792950000055,420.22899748873033
2914506,260000,0.9662559241706161,1.0868246445497631,3.34,39.235,142.17925499999896,422.00249255772536
2919730,260400,0.958843797856049,1.0390505359877489,3.25,38.315,142.62420999998227,420.6859410475084
2924980,260800,0.9592380952380952,1.0813333333333333,3.2875,39.3475,143.2347674999945,418.8927105285545
2930212,261200,0.9648318042813455,1.0766437308868502,3.235,38.2275,142.52042499998583,420.9922893508489
2935251,261600,0.9644770787854733,1.0664814447310975,3.085,36.62,136.75750749999656,438.7327693874613
2940562,262000,0.9642251929956693,1.1097721709659198,3.33,39.865,138.05204250000418,434.6187054783937
2945858,262400,0.9469410876132931,0.9745090634441088,3.245,38.9075,138.42370000001043,433.45178607417284
2951136,262800,0.9596438044713906,1.0521030693444486,3.305,39.225,141.12258249999957,425.162287545299
2956438,263200,0.9645416823840061,1.1297623538287438,3.3325,39.775,142.44638250000776,421.21111780424985
2961853,263600,0.9508771929824561,1.05466297322253,3.45,41.0325,146.24182500001044,410.2793438197022
2966947,264000,0.9664310954063604,1.0638005496662741,3.145,37.185,139.5922599999979,429.8232581090162
2972150,264400,0.9609840476648087,1.095906207956948,3.25,38.775,143.0476175000146,419.4407502102849
2977343,264800,0.9572501444251877,1.0025033699210475,3.21,38.15,144.0132050000131,416.62846125808073
2982601,265200,0.9606314187904146,1.0602890833016356,3.2225,38.85,143.77174000000582,417.32818980974685
2987808,265600,0.9629345112348762,1.070289994238525,3.2425,38.7775,137.75289499999954,435.5625339126281
2992908,266000,0.9635294117647059,1.0674509803921568,3.1325,37.66,136.64984749998897,439.0784263407601
2998225,266400,0.9682151589242054,1.174534511942825,3.42,41.045,141.28643500000237,424.6692189522582
3003470,266800,0.9681601525262155,1.1469971401334604,3.31,39.075,140.2378375000134,427.84458937477746
3008737,267200,0.9658249477881147,1.1355610404404783,3.29,39.1375,142.0210524999909,422.47257673297304
3013917,267600,0.9648648648648649,1.0963320463320463,3.2125,38.49,139.03257750000805,431.55353284014694
3019223,268000,0.9543912551828119,1.0124387485865058,3.245,38.835,142.11358750000596,422.1974904405075
3024431,268400,0.9663978494623656,1.1125192012288787,3.2425,38.755,141.82883249999955,423.0451519792366
3029801,268800,0.9566108007448789,1.0854748603351956,3.415,40.4225,145.29478500001133,412.9535688427862
3035076,269200,0.9639810426540284,1.1167772511848342,3.3075,39.48,136.22811000000686,440.4377334457402
3040385,269600,0.9593143718214353,1.081559615746845,3.255,39.3325,138.1787974999845,434.2200184511428
3045713,270000,0.9684684684684685,1.1707957957957957,3.4075,40.27,140.85149499997496,425.9805691094061
3050878,270400,0.9639883833494676,1.058083252662149,3.1875,38.04,137.97691250002012,434.85536031248165
3056098,270800,0.9672413793103448,1.1262452107279695,3.315,39.2275,139.07199499998242,431.4312166155924
3061465,271200,0.9647847959754052,1.1444009688839203,3.4275,40.715,142.54169499998912,420.9294690932683
3066713,271600,0.9571265243902439,1.0461128048780488,3.215,37.965,141.09446250000968,425.24702200836464
3072100,272000,0.9712270280304437,1.2012251717096714,3.4475,41.375,145.20608500001953,413.20582398452467
3077163,272400,0.9658305352557772,1.0851273948252025,3.0725,36.695,138.12275500001385,434.396200683906
3082335,272800,0.9646171693735499,1.0856535189481826,3.2525,38.1725,134.31908999999985,446.69748730429956
3087395,273200,0.9675889328063241,1.0855731225296443,3.115,37.2325,132.83582499999554,451.6853793018714
3092350,273600,0.9709384460141272,1.0728557013118063,3.0075,35.8125,132.7482224999927,451.9834531117982
3097498,274000,0.953962703962704,0.9456099456099456,3.09,37.02,138.534905000031,433.1038448395845
3102774,274400,0.9685367702805155,1.1743745261561789,3.3675,39.95,141.4273275000043,424.2461556801897
3107821,274800,0.9649296611848623,1.0332871012482663,3.0625,36.5775,139.3329924999736,430.6230629476458
3112977,275200,0.9652831652443755,1.0744763382467029,3.165,37.575,140.58347750000655,426.79268621732024
3118090,275600,0.9497359671425778,0.9076862898494035,3.045,36.1725,141.1634424999915,425.039223593627
3123348,276000,0.9665271966527197,1.1226702168124763,3.3175,39.335,146.28425499999895,410.1603415897386
3128584,276400,0.9625668449197861,1.0893812070282658,3.3425,39.8875,138.7220725000091,432.5194896435538
3133747,276800,0.9670734069339532,1.0861901994964167,3.1975,38.3925,136.48670500000938,439.6032565955481
3138851,277200,0.9668887147335423,1.0574059561128526,3.14,37.3175,136.40862999999896,439.8548684199853
3143894,277600,0.9651001388062661,1.0216141185802101,3.1175,37.1675,136.73258249998094,438.81274604031097
3149306,278000,0.9667405764966741,1.1358093126385809,3.4975,41.5875,145.60612250000239,412.07058446322554
3154548,278400,0.962991224723388,1.0604731018695155,3.26,38.91,142.4995425000228,421.053983383774
3159650,278800,0.9549196393571149,0.9521756174049393,3.105,36.8525,140.1764024999924,428.03210048141483
3164910,279200,0.964828897338403,1.1247148288973383,3.295,39.0775,145.12291999999434,413.44261816122736
3170223,279600,0.9557688688123471,1.0472426124600038,3.3525,39.7525,146.94536249998956,408.3150293361879
3175569,280000,0.9676393565282454,1.166292555181444,3.385,40.73,142.62305000001564,420.6893626240178
3180915,280400,0.969884025439581,1.1565656565656566,3.38,40.3175,140.4258999999799,427.27160730327233
3186130,280800,0.9633748801534037,1.1290508149568552,3.3025,39.2875,137.11700249999762,437.58249455607114
3191500,281200,0.9640595903165735,1.1256983240223464,3.41,40.5525,140.58119749998673,426.79960810552683
3196443,281600,0.9704632814080518,1.0422820149706655,2.985,35.775,132.62658999999985,452.3979693664752
3201726,282000,0.9674427408669317,1.126254022335794,3.325,39.3275,140.80559750000015,426.11942327079674
3206949,282400,0.9659199693662646,1.1039632395175187,3.2975,38.7625,140.13666750002653,428.1534666862878
3212146,282800,0.9628631903020973,1.068885895709063,3.215,38.22,140.49461249999703,427.06263914569155
3217173,283200,0.9486771434255022,0.903322060871295,2.95,35.18,138.10723749998957,434.44500872015874
3222437,283600,0.958966565349544,1.0258358662613982,3.2475,38.7325,139.85790500000118,429.00685520778745
3227528,284000,0.9695541151050874,1.093105480259281,3.06,36.64,134.80530749998988,445.08633311788935
3232781,284400,0.9661146011802779,1.1321149819150962,3.305,39.3075,140.52565500000492,426.9682998453051
3238010,284800,0.9669152801682922,1.1275578504494168,3.3025,39.05,140.51174750002102,427.01056009563206
3243271,285200,0.9686371412279035,1.1336247861623265,3.305,39.295,142.53514249999077,420.94881969198497
3248508,285600,0.9623830437273247,1.0616765323658583,3.25,38.7775,142.3618275000155,421.46129375863393
3253713,286000,0.9677233429394813,1.1152737752161384,3.215,38.33,142.82310499999673,420.10009514918033
3259023,286400,0.9514124293785311,1.013370998116761,3.3025,39.2825,146.43822750000282,409.7290784265935
3264431,286800,0.9589497041420119,1.0632396449704142,3.4125,40.7125,149.20011249996722,402.1444688924962
3269701,287200,0.9654648956356736,1.1404174573055028,3.3225,39.4125,141.79700000001117,423.14012285164904
