88419,8800,0.7484580316438724,-1.4489139179404666,0.6875,9.3575,1000.5096850000159,59.969434478786724
92079,9200,0.7792349726775957,-1.2562841530054645,0.6975,9.5,999.5279149999982,60.028338478170575
95572,9600,0.7867162897223018,-1.3455482393358145,0.59,8.4875,1000.2260450000014,59.98644036508759
99213,10000,0.763251853886295,-1.1554517989563307,0.6875,9.4625,999.8166799999867,60.01100121674385
102825,10400,0.7829457364341085,-1.0957918050941307,0.66,9.285,1000.2389399999986,59.985667024721195
106400,10800,0.793006993006993,-0.9874125874125874,0.75,10.1975,999.9151349999895,60.0050923321614
109862,11200,0.7998266897746967,-1.0069324090121317,0.6375,9.0025,1000.1744749999838,59.98953332617389
113465,11600,0.8043297252289758,-0.8479045240077713,0.76,10.1675,999.6553275000025,60.02068748040544
116919,12000,0.8294730746960046,-0.7374059061957151,0.7525,10.15,1000.1591575000016,59.99045206962463
120426,12400,0.8146564014827488,-0.8286284573709723,0.7175,9.9225,999.7683675000025,60.0139011699626
123845,12800,0.8224627083942674,-0.7028370868675051,0.745,10.03,1000.4144124999782,59.97514554999607
127322,13200,0.8265746333045729,-0.553350589588726,0.7275,10.23,999.9866800000007,60.00079921064545
130766,13600,0.8536585365853658,-0.39576074332171896,0.8125,11.08,999.9412149999989,60.003527307352826
134273,14000,0.834901625320787,-0.4716281722269746,0.8075,10.95,999.6422850000113,60.02147058034797
137754,14400,0.858948577994829,-0.30249928181557023,0.88,11.625,1000.2218024999788,59.98669480112764
141129,14800,0.8645925925925926,-0.29185185185185186,0.8225,11.15,999.8289875000016,60.01026250501654
144617,15200,0.8618119266055045,-0.15510321100917432,0.9125,12.0425,999.9440324999904,60.00335823795276
148102,15600,0.860545193687231,-0.12338593974175036,0.8725,11.5225,1000.0464475000277,59.99721327943454
151541,16000,0.8691480081419017,-0.07327711544053504,0.89,11.7475,999.9438324999949,60.00337023929822
154871,16400,0.8708708708708709,-0.058258258258258255,0.7575,10.625,1000.112620000001,59.99324356091011
158381,16800,0.8740740740740741,0.020512820512820513,0.975,12.785,999.9512750000181,60.002923642453396
161705,17200,0.9034296028880866,0.2036702767749699,0.905,12.065,999.9947549999691,60.000314701652464
165073,17600,0.9014251781472684,0.2755344418052256,0.8975,12.315,1000.0356749999988,59.99785957635968
168439,18000,0.9141414141414141,0.3770053475935829,0.99,12.8525,1000.4241325000115,59.974562838726115
171775,18400,0.920863309352518,0.4499400479616307,0.9725,12.98,999.7628374999855,60.01423312556451
175124,18800,0.9241564646163034,0.4517766497461929,0.95,12.6725,999.6681499999947,60.01991760965908
178568,19200,0.9186991869918699,0.5647502903600464,1.0725,14.05,1000.0891699999943,59.99465027703514
181919,19600,0.9236048940614742,0.4723962996120561,0.9775,13.0775,999.9088024999946,60.005472349064874
185317,20000,0.9437904649793997,0.9284873454973513,1.2,15.3425,1000.0946774999798,59.99431988778004
188723,20400,0.9483264826776278,0.9374633000587199,1.14,14.9175,1000.0072999999952,59.99956200319767
192144,20800,0.9210757088570594,0.5834551300789242,1.08,13.94,999.9236475000065,60.00458149980857
195595,21200,0.9382787597797739,0.887568820631701,1.1025,14.52,1000.0456525000092,59.997260975042785
199157,21600,0.9376754632229085,0.9233576642335767,1.2775,16.4,1000.3789099999983,59.977274011104555
202642,22000,0.926829268292683,0.6857962697274032,1.1375,14.5675,999.9090325000044,60.00545854655007
206034,22400,0.9495872641509434,1.0336084905660377,1.1725,15.3825,999.9266125000175,60.00440357316617
209602,22800,0.9445067264573991,0.9887892376681614,1.315,16.66,999.6928499999922,60.018434662206964
213228,23200,0.9139547710976282,0.8750689464975179,1.305,16.53,1002.7930924999994,59.83288122818819
216698,23600,0.9553314121037464,1.1118155619596541,1.2475,16.1,1000.0362750000227,59.997823578948314
220122,24000,0.9512266355140186,1.0242406542056075,1.2575,15.93,1000.125029999977,59.99249913783418
223700,24400,0.9441028507546115,1.107043040804919,1.3675,17.3225,999.6252924999874,60.02249087750124
227228,24800,0.9546485260770975,1.0144557823129252,1.32,16.6675,1000.5578574999887,59.96654721188942
230763,25200,0.9533239038189534,1.241018387553041,1.3325,16.9725,999.5193649999798,60.028851967266505
234312,25600,0.9459002535925612,1.086785009861933,1.3725,17.3475,1002.4269200000354,59.854737340850626
237886,26000,0.9487968662562954,1.2090095131505316,1.385,17.41,1000.0470574999694,59.997176682860086
241458,26400,0.9451287793952967,1.0176371780515117,1.3075,16.5475,999.8511275000125,60.008933679978526
245139,26800,0.9399619668568324,1.0888345558272208,1.3725,17.5025,1000.1423474999983,59.99146036559571
248792,27200,0.9518204215713113,1.295921160689844,1.5025,18.8825,999.9764800000005,60.00141123319217
252469,27600,0.9341854772912701,1.1392439488713626,1.3625,17.5275,999.9723325000051,60.0016600959304
256235,28000,0.9487519915029209,1.2886351566648964,1.5525,19.5475,1000.1100949999783,59.99339502717579
259913,28400,0.9399129961935835,1.081294181620446,1.37,17.5125,1002.4441524999961,59.853708408958205
263636,28800,0.9470856835885039,1.2379801235562717,1.55,19.49,999.8809899999853,60.007141449904836
267356,29200,0.9456989247311828,1.281989247311828,1.5525,19.25,1000.5430074999854,59.967437231828214
271050,29600,0.9553329723876557,1.3359501894964807,1.5075,18.955,999.9578600000032,60.00252850655107
274635,30000,0.9564853556485355,1.2108786610878661,1.385,17.4125,999.4573274999857,60.03257802920141
278526,30400,0.930609097918273,1.2174248265227448,1.6,19.71,1002.7830175000057,59.833482371473906
282205,30800,0.9521609132916553,1.3582495243272628,1.5275,19.3125,999.8850749999843,60.006896292557364
285949,31200,0.9599358974358975,1.4230769230769231,1.56,19.515,999.952142500002,60.002871587426874
289654,31600,0.9516869095816465,1.2923076923076924,1.495,18.735,1000.046249999972,59.997225128339494
293433,32000,0.9317279703625297,1.1159036782217517,1.5475,19.0375,999.9151274999883,60.00509278223786
297252,32400,0.9418695993715632,1.2710133542812254,1.6,19.5825,1000.3128524999972,59.98123472076469
301111,32800,0.941435605079036,1.3275459963721172,1.6275,20.0925,999.6796374999825,60.019227909902334
304843,33200,0.9544480171489818,1.3003751339764202,1.5275,19.0525,1000.0869550000039,59.99478315363064
308713,33600,0.9462532299741602,1.3253229974160208,1.635,20.3675,1000.2688475000114,59.9838734855724
312375,34000,0.9399235390496996,1.1627525942108137,1.4475,18.1,1002.1814074999933,59.869400440858215
316151,34400,0.958156779661017,1.472457627118644,1.62,20.1675,999.9137799999863,60.005173646072585
319987,34800,0.9556830031282586,1.389468196037539,1.6825,20.6375,809.5679700000212,74.11360407452685
323735,35200,0.9407684098185699,1.279615795090715,1.51,18.68,560.8221200000122,106.98579435489937
327536,35600,0.9526440410418311,1.4283083399105498,1.6,19.8825,816.1019099999965,73.52022984482448
331300,36000,0.9521785334750266,1.3568012752391074,1.565,19.4475,986.0472774999961,60.84900934174552
335130,36400,0.9530026109660574,1.472845953002611,1.7225,20.8175,1000.078512500003,59.995289619823545
338884,36800,0.9613745338305807,1.493606819392648,1.68,20.5775,999.9428024999611,60.003432046306806
