actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
255864,29200,0.95912233243162,0.6747820859633303,1.1325,14.615,158.5628050000011,378.3989568045266
259212,29600,0.9330943847072879,0.51194743130227,1.07,13.9575,160.19764250000242,374.5373468901023
262479,30000,0.9543924089378635,0.5653504744413835,1.02,13.365,158.21973499999615,379.219444401177
265923,30400,0.9573170731707317,0.6945412311265969,1.2125,15.785,166.1213124999986,361.181832102371
269323,30800,0.9423529411764706,0.5538235294117647,1.12,14.545,164.87388750000392,363.91451011306185
272734,31200,0.9231896804456171,0.4435649369686309,1.0825,14.07,166.71935500000137,359.8862291663707
276176,31600,0.9462521789657176,0.6446833236490412,1.1925,15.32,169.50405249999602,353.9738378821439
279489,32000,0.9589495925143374,0.6794446121340175,1.1275,14.49,164.38117749999975,365.00529386948875
282838,32400,0.9620782323081517,0.6799044490892804,1.1025,14.185,166.77584499999182,359.76432918090114
286164,32800,0.9570054119061936,0.7074564040889958,1.0675,14.185,165.89778499999548,361.66848158944157
289505,33200,0.9482190960790182,0.6219694702184975,1.0925,14.1875,160.66318000000436,373.45208777766237
292916,33600,0.9513339196716506,0.7018469656992085,1.175,15.13,162.01998999999836,370.3246741343498
296366,34000,0.9602898550724638,0.7623188405797101,1.24,15.91,164.6429075000016,364.4250512279092
299747,34400,0.9520851818988465,0.7145814847678201,1.1275,14.8,160.90923500000034,372.88102202462073
303177,34800,0.960932944606414,0.7690962099125365,1.2375,15.825,164.36199750000145,365.0478876663656
306604,35200,0.9541873358622702,0.6936095710533995,1.1775,15.12,164.91774000000208,363.8177433185735
309984,35600,0.9544378698224852,0.7331360946745562,1.1475,15.015,163.3808924999973,367.2400063550944
313419,36000,0.9647743813682679,0.8069868995633188,1.2375,15.965,166.49327999999747,360.3749052214054
316853,36400,0.9586488060570763,0.7632498543972044,1.2475,16.0425,166.87121750000398,359.5587117952116
320248,36800,0.9617083946980854,0.7649484536082474,1.23,15.655,166.25736000000035,360.8862789593187
323728,37200,0.9589080459770115,0.7591954022988506,1.3225,16.6475,171.44428249999882,349.9679261686689
327200,37600,0.9611175115207373,0.7741935483870968,1.27,16.35,170.70810250000096,351.47716553172785
330604,38000,0.9521151586368978,0.7027027027027027,1.1475,14.925,168.9420499999961,355.1513669924177
334108,38400,0.9417808219178082,0.6523972602739726,1.265,16.1725,170.2262750000041,352.4720258373659
337556,38800,0.9562064965197216,0.7726218097447796,1.2725,16.13,163.22305499999783,367.5951292542637
341027,39200,0.9599539037741285,0.8193604148660328,1.2175,15.7775,165.0882200000016,363.4420432905474
344546,39600,0.954248366013072,0.7394146064222791,1.3225,16.4625,168.28619249999988,356.53548938662954
347955,40000,0.9513053681431505,0.7315928424757994,1.2,15.165,162.993264999995,368.11336959230704
351479,40400,0.9619750283768445,0.8416572077185017,1.32,16.8025,168.87921750000677,355.28350313440785
355005,40800,0.9602949517867272,0.7923993193420307,1.3325,16.6825,169.7059450000059,353.55272910443955
358317,41200,0.9616545893719807,0.8206521739130435,1.1375,14.52,160.88450750000308,372.9383327975122
361628,41600,0.9628511023859861,0.8091211114466929,1.135,14.675,160.5602074999921,373.6915947869771
365191,42000,0.9506034240808308,0.7083918046589952,1.335,16.7575,173.6970050000027,345.4290993675975
368842,42400,0.9386469460421802,0.7277458230621747,1.4425,17.7875,178.94183500000275,335.3044859520921
372320,42800,0.9597469810235768,0.7993099482461185,1.27,16.19,171.18821000000463,350.4914269504797
375840,43200,0.9545454545454546,0.8008522727272728,1.31,16.665,172.99734749999362,346.8261269150512
379337,43600,0.9593937660852159,0.855876465541893,1.215,15.855,171.1313550000079,350.60787077854457
382834,44000,0.9565341721475551,0.825564769802688,1.2875,16.4375,165.66356500000228,362.1798190809136
386409,44400,0.9647552447552448,0.9090909090909091,1.435,18.0275,168.87791749999394,355.2862380601191
389940,44800,0.962333616539224,0.8269612007929765,1.3575,17.52,167.25319249999245,358.7375469679164
393475,45200,0.9468175388967468,0.7012729844413013,1.2875,16.405,169.21498749999796,354.57852100719344
396974,45600,0.9491283223778222,0.7839382680765933,1.3075,16.575,167.82819999999367,357.5084520956684
400521,46000,0.9653228080067663,0.9066817028474767,1.4275,17.9875,171.52807249999606,349.7969698225425
404047,46400,0.9563244469653999,0.8210436755530346,1.3575,17.1525,170.8374650000036,351.2110180281517
407686,46800,0.9615278922780984,0.8593020060456169,1.4225,18.1,177.4224649999989,338.17588995846927
411212,47200,0.9611457742484402,0.9095292115711855,1.385,17.47,171.9424150000047,348.9540378969224
414767,47600,0.9623066104078762,0.8345991561181435,1.4075,17.5,175.5288325000042,341.824184354434
418450,48000,0.9364648384469183,0.7143632907955471,1.4275,17.9725,182.1817599999951,329.3414225441757
422066,48400,0.9499446902654868,0.793141592920354,1.3775,17.6475,179.2829625000013,334.6664912456451
425692,48800,0.9600110314396029,0.8940981798124655,1.4725,18.3625,179.0424350000033,335.11608574804563
429277,49200,0.9542538354253836,0.8069735006973501,1.4025,17.6925,169.23396749999375,354.53875416589887
432885,49600,0.9625831485587583,0.8777716186252772,1.395,17.7825,170.33975250000134,352.237214856817
436440,50000,0.9642756680731365,0.9091420534458509,1.4,17.565,168.4365100000007,356.2173070434655
440164,50400,0.935016111707841,0.7223415682062299,1.46,18.2575,176.43262999999803,340.0731486006907
443878,50800,0.9571890145395799,0.8624124932687129,1.54,19.2375,176.80960250000004,339.3480848982735
447569,51200,0.9569222432945002,0.8645353562720131,1.5,18.89,175.62974250000437,341.6277855101821
451156,51600,0.9562308335656537,0.8909952606635071,1.4175,17.9625,172.66015250000171,347.5034576955989
454671,52000,0.9644381223328592,0.9009957325746799,1.4025,17.81,169.25560499999673,354.4934302175763
458346,52400,0.9627210884353742,0.8634013605442177,1.48,18.74,178.02439000000246,337.03247066314435
461948,52800,0.9658523042754026,0.924764019988895,1.415,18.025,175.00345999999902,342.850364215658
465470,53200,0.9554230550823396,0.8003975014196479,1.3925,17.3625,174.0611024999991,344.70653775159394
469058,53600,0.9648829431438127,0.9498327759197325,1.455,18.5025,174.5218274999922,343.7965374274039
472667,54000,0.9606539207536714,0.8739262953726794,1.4325,18.2075,174.44687000000383,343.9442622272253
476226,54400,0.9674065748805845,0.8682214105085698,1.3825,17.4075,167.16806749999523,358.9202226077161
479798,54800,0.9602463605823068,0.9000559910414334,1.3725,17.44,168.41555499999785,356.2616291589026
483465,55200,0.95882192527952,0.9359149168257431,1.49,18.535,173.87880250000396,345.06793891681326
487086,55600,0.9582988124827396,0.8945042805854736,1.42,18.1375,170.57247249999548,351.7566411544019
490731,56000,0.9522633744855967,0.8367626886145405,1.44,18.105,173.134472500002,346.5514356189193
494275,56400,0.9692437923250564,1.0093115124153498,1.405,17.9275,168.4153749999963,356.2620099263581
497922,56800,0.964080065807513,0.9602412942144228,1.465,18.52,173.78119750000536,345.2617478942056
501508,57200,0.9634690462911322,0.9249860568878974,1.4225,17.92,172.32170500000007,348.18596995659937
505150,57600,0.9648544755628775,0.9107633168588688,1.475,18.385,174.81235500000417,343.2251684956625
508875,58000,0.9594630872483222,0.9476510067114094,1.5525,19.485,178.44399999999908,336.23994082177217
512498,58400,0.9580458183825559,0.8818658570245653,1.4275,17.92,175.19587000000757,342.4738265804862
516167,58800,0.9533932951757972,0.8261106568547288,1.46,18.365,179.48865250000264,334.2829708969993
519893,59200,0.9530327428878154,0.8875469672571121,1.51,18.9275,187.00496999999973,320.8470876469224
523540,59600,0.965176857691253,0.9144502330682753,1.4625,18.3325,163.88819750000258,366.1032393745075
527143,60000,0.9628087704690536,0.9866777685262281,1.4825,18.73,163.5950825000042,366.7591903320105
530860,60400,0.9548022598870056,0.9410815173527038,1.5425,19.17,169.55843499999958,353.86030780479985
534510,60800,0.9556164383561644,0.8906849315068494,1.4525,18.28,167.27021249999757,358.7010448737301
538201,61200,0.9525873746952046,0.927120021674343,1.52,19.0625,169.13650000000374,354.74306255597503
541862,61600,0.9598470363288719,0.9524720021851953,1.465,18.43,169.04998000000137,354.9246205175506
545436,62000,0.9622271964185787,0.9196978175713486,1.435,17.9075,166.1098800000036,361.2066904147947
549109,62400,0.9469098829294854,0.8671385788184046,1.485,18.735,170.95761000000405,350.9641951592478
552812,62800,0.9673237915203888,1.0089116932217121,1.55,19.465,173.6663849999942,345.4900037218026
556524,63200,0.9647090517241379,0.9630926724137931,1.5375,19.3225,173.89862000000198,345.02861494817677
560228,63600,0.9551835853131749,0.9732721382289417,1.515,19.375,173.3357950000046,346.1489301733575
563909,64000,0.9592502037489813,0.9720184732409671,1.54,19.34,173.440475000008,345.9400119839226
567589,64400,0.9646739130434783,1.053804347826087,1.545,19.5925,171.6013024999993,349.6476957102365
571327,64800,0.9590690208667737,1.0093632958801497,1.5725,19.785,174.8498124999972,343.1516404971893
575008,65200,0.9684868242325455,1.0421081227927194,1.5425,19.2875,173.94892499999608,344.9288347139906
578630,65600,0.9632799558255107,0.9561016013252347,1.44,18.2025,171.40790499999653,350.0421990456112
582272,66000,0.9654036243822076,1.012081274025261,1.475,18.5325,172.6844450000068,347.4545724138479
586004,66400,0.9571275455519829,0.9745444801714899,1.56,19.66,176.5493374999985,339.8483440924864
589691,66800,0.9552481692432873,0.9175481421209656,1.5,19.01,175.0703824999975,342.71930604824524
593457,67200,0.9561869357408391,0.9352097716409984,1.635,20.105,179.97769249999897,333.3746486387492
597285,67600,0.9600313479623824,1.02324973876698,1.7125,20.94,182.8869974999968,328.0714365711048
600946,68000,0.9584812892652281,0.8972958208139853,1.4575,18.29,175.66793500000145,341.55351117436146
604720,68400,0.958664546899841,0.9973502914679385,1.5875,19.9525,181.13638000000734,331.24212816882823
608413,68800,0.9618196588139724,0.983753046303818,1.585,19.705,178.86063499999233,335.4567090740932
612206,69200,0.9562351700500923,0.9090429738992881,1.6075,19.93,177.31351999999956,338.38367204035063
615843,69600,0.9645312070387683,0.9560076986527358,1.5125,19.0275,171.6584949999908,349.5312014707062
619696,70000,0.9439397871788217,0.8746431352193096,1.6675,20.62,180.79924249999692,331.8597974767567
