actions, games, valid_actions, av_reward, av_kills, av_points, av_game_time, games_per_min
2522636,248000,0.9446716382006255,1.1123406302622083,1.98,24.555,511.9056299999356,117.20910356076284
2526834,248400,0.9494997617913292,1.138637446403049,2.085,25.1225,528.1900625000148,113.59547303107072
2530918,248800,0.9449069539666993,1.1116552399608228,1.915,23.7525,488.84223999999466,122.73898425799018
2535109,249200,0.9477451682176091,1.1352899069434503,2.03,25.0875,466.4939550000429,128.61903001507164
2539264,249600,0.9386281588447654,1.047412755716005,1.9725,24.445,470.82387000001967,127.4361896732158
2543525,250000,0.941328326683877,1.0835484628021592,2.085,25.185,487.46157249994576,123.08662545909027
2547795,250400,0.9402810304449649,1.088992974238876,2.125,25.945,494.35008749999105,121.37147644380883
2551987,250800,0.9401240458015268,1.0560591603053435,2.0275,24.535,494.09362999998035,121.43447386683043
2556303,251200,0.9406858202038925,1.1153846153846154,2.13,26.16,513.3449800001085,116.88046506267055
2560478,251600,0.9374850299401197,1.0653892215568863,2.005,24.8175,501.37858249999584,119.67004992679459
2564786,252000,0.9459145775301764,1.1443825441039925,2.15,26.445,526.639137500003,113.93000581921174
2569010,252400,0.9320549242424242,1.0229640151515151,2.0225,24.795,522.5717599999905,114.81676698335382
2573429,252800,0.9248698800633628,0.9855170853134193,2.175,26.5875,550.4199774999172,109.0076713285884
2577670,253200,0.9398726715397312,1.0957321386465457,2.065,25.32,501.6960999999195,119.59431217426172
2581880,253600,0.9425178147268408,1.1078384798099763,2.105,25.61,468.0177625000477,128.2002624846827
2586182,254000,0.9374709437470944,1.0699674569967457,2.1775,26.2425,484.04758749999104,123.95475475848976
2590353,254400,0.9431790937425077,1.0939822584512107,2.005,24.75,475.21258000001313,126.25928379252574
2594581,254800,0.9399243140964996,1.0659886471144748,2.0075,24.6925,487.7024450000375,123.02583391804686
2598711,255200,0.9389830508474576,1.1234866828087167,1.9575,24.3075,481.10980499997737,124.71165496201604
2603010,255600,0.9381251453826471,1.0828099558036752,2.0425,25.3375,509.5357524999976,117.75424924672049
2607133,256000,0.9430026679602231,1.0545719136551055,1.9375,23.96,497.17563249997795,120.68169893664823
2611477,256400,0.9244935543278084,0.9742173112338858,2.05,25.26,527.9425650000572,113.64872616397864
2615711,256800,0.9444969296173831,1.1164383561643836,2.035,25.0775,521.4808050000668,115.05696743716639
2619994,257200,0.9432640672425869,1.1188419332243755,2.0875,25.61,533.0748125000298,112.55455818407599
2624139,257600,0.9440289505428227,1.1097708082026538,1.97,24.3925,485.2933599999547,123.63655665926606
2628292,258000,0.9419696604863954,1.1155790994461834,2.0175,24.7575,460.040957499966,130.42316998482562
2632583,258400,0.9270566301561408,0.9993008622698671,2.0325,25.155,480.66081749998034,124.82814869760516
2636923,258800,0.9350230414746544,1.038479262672811,2.125,26.0575,493.4467549999803,121.59366616972157
2641067,259200,0.9498069498069498,1.1681949806949807,1.9975,24.5825,476.7508249999583,125.85190597206675
2645330,259600,0.9422941590429276,1.0947689420595825,2.0525,25.1675,498.29163499996065,120.41141328813345
2649517,260000,0.9293049916407929,0.9665631717219967,1.9525,24.0475,495.0062199999392,121.21059812138799
2653687,260400,0.943884892086331,1.114388489208633,2.02,24.7875,500.53088249996307,119.87272333791397
2657927,260800,0.9441037735849057,1.1068396226415094,2.12,25.955,517.1394400000572,116.02286609583165
